,stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation,spray_angle,team_abv
976,Great American Ballpark,Cincinnati Reds,reds,CIN,20.02090287660342,405.4732143066636,405.96719580795184,outfield_outer,2.1,8.0,ESE,2.8267770031805792,CIN
977,Great American Ballpark,Cincinnati Reds,reds,CIN,6.439153014903991,409.5982728325582,409.6488835563502,outfield_outer,0.7,8.0,ESE,0.9006529751725488,CIN
978,Great American Ballpark,Cincinnati Reds,reds,CIN,-7.1758417221835575,408.17727610256105,408.24034762738506,outfield_outer,-0.8,8.0,ESE,-1.0071680133616474,CIN
979,Great American Ballpark,Cincinnati Reds,reds,CIN,-20.68323147362837,403.80383058553076,404.33319139014515,outfield_outer,-2.2,8.0,ESE,-2.9321839882918974,CIN
980,Great American Ballpark,Cincinnati Reds,reds,CIN,-34.20836670930163,399.48559439660374,400.9475682471785,outfield_outer,-3.7,8.0,ESE,-4.894357549728449,CIN
981,Great American Ballpark,Cincinnati Reds,reds,CIN,-47.7172761966021,395.119825076087,397.9907217709735,outfield_outer,-5.2,8.0,ESE,-6.886068672087097,CIN
982,Great American Ballpark,Cincinnati Reds,reds,CIN,-61.233630690771555,390.7746457174649,395.54314715740435,outfield_outer,-6.7,8.0,ESE,-8.905717822833722,CIN
983,Great American Ballpark,Cincinnati Reds,reds,CIN,-74.7465934112153,386.41828389813617,393.581177595375,outfield_outer,-8.2,8.0,ESE,-10.94776799822462,CIN
984,Great American Ballpark,Cincinnati Reds,reds,CIN,-88.26291512799577,382.0749225744624,392.13720640507097,outfield_outer,-9.8,8.0,ESE,-13.007683372901957,CIN
985,Great American Ballpark,Cincinnati Reds,reds,CIN,-101.78689554773996,377.7533030807252,391.22644349998217,outfield_outer,-11.3,12.0,ESE,-15.08037887274236,CIN
986,Great American Ballpark,Cincinnati Reds,reds,CIN,-112.90335727335028,369.10385126769165,385.9855192934523,outfield_outer,-12.8,12.0,ESE,-17.008089296388526,CIN
987,Great American Ballpark,Cincinnati Reds,reds,CIN,-122.86091530432687,358.9851991587161,379.4274340693357,outfield_outer,-14.2,12.0,ESE,-18.893258229838096,CIN
988,Great American Ballpark,Cincinnati Reds,reds,CIN,-132.94150539505054,348.98760439280915,373.45119075527674,outfield_outer,-15.6,12.0,ESE,-20.853575815235143,CIN
989,Great American Ballpark,Cincinnati Reds,reds,CIN,-142.88539971244717,338.8539734175528,367.74753942324264,outfield_outer,-17.1,12.0,ESE,-22.86381472108175,CIN
990,Great American Ballpark,Cincinnati Reds,reds,CIN,-152.92478714781282,328.81458598218717,362.6362123104104,outfield_outer,-18.7,12.0,ESE,-24.942153251652382,CIN
991,Great American Ballpark,Cincinnati Reds,reds,CIN,-163.02661428265222,318.83927680505735,358.10076989310795,outfield_outer,-20.3,12.0,ESE,-27.081243432530883,CIN
992,Great American Ballpark,Cincinnati Reds,reds,CIN,-173.06602752044162,308.80198584503023,353.9922546377823,outfield_outer,-22.0,12.0,ESE,-29.26816158514871,CIN
993,Great American Ballpark,Cincinnati Reds,reds,CIN,-183.09367118264618,298.7510286704374,350.39330695488957,outfield_outer,-23.6,12.0,ESE,-31.502621888216524,CIN
994,Great American Ballpark,Cincinnati Reds,reds,CIN,-193.22946060317648,288.8092234578592,347.4886933402671,outfield_outer,-25.3,12.0,ESE,-33.78472767014038,CIN
995,Great American Ballpark,Cincinnati Reds,reds,CIN,-203.23120265276657,278.7327808672335,344.9563521109172,outfield_outer,-27.1,12.0,ESE,-36.09674729302219,CIN
996,Great American Ballpark,Cincinnati Reds,reds,CIN,-213.290607147877,268.7139122890298,343.07440848187207,outfield_outer,-28.8,12.0,ESE,-38.440650004515405,CIN
997,Great American Ballpark,Cincinnati Reds,reds,CIN,-223.32616603470385,258.67127334379677,341.7387951185252,outfield_outer,-30.6,12.0,ESE,-40.80597938120355,CIN
998,Great American Ballpark,Cincinnati Reds,reds,CIN,-232.37208855532825,247.86291414437036,339.7540459622296,outfield_outer,-32.4,12.0,ESE,-43.15246435627488,CIN
999,Great American Ballpark,Cincinnati Reds,reds,CIN,-236.99234477324245,234.4379360751491,333.35644189410095,outfield_outer,-34.0,12.0,ESE,-45.31044973395062,CIN
1000,Coors Field,Colorado Rockies,rockies,COL,251.1183318538329,257.86729623092896,359.9388268282562,outfield_outer,33.2,17.0,N,44.24032331412998,COL
1001,Coors Field,Colorado Rockies,rockies,COL,239.6710289673741,267.40017212433133,359.0892008657485,outfield_outer,31.4,17.0,N,41.86990307316992,COL
1002,Coors Field,Colorado Rockies,rockies,COL,228.23045533091124,276.94100773474804,358.86691475488914,outfield_outer,29.6,17.0,N,39.49235028256029,COL
1003,Coors Field,Colorado Rockies,rockies,COL,216.739406900874,286.42112268952985,359.1838387601443,outfield_outer,27.8,17.0,N,37.11537079853838,COL
1004,Coors Field,Colorado Rockies,rockies,COL,205.27924706650626,295.9385423889173,360.1655038277107,outfield_outer,26.1,17.0,N,34.747304149748125,COL
1005,Coors Field,Colorado Rockies,rockies,COL,193.85126589069532,305.4945703646162,361.8082998076281,outfield_outer,24.3,17.0,N,32.39712746383325,COL
1006,Coors Field,Colorado Rockies,rockies,COL,182.48964670826913,315.12936063747225,364.1551662293025,outfield_outer,22.6,17.0,N,30.074891718711992,COL
1007,Coors Field,Colorado Rockies,rockies,COL,171.09033076299747,324.71940297835727,367.03486476248094,outfield_outer,20.8,17.0,N,27.784149188472803,COL
1008,Coors Field,Colorado Rockies,rockies,COL,159.65804355969746,334.2702788265748,370.4420469926522,outfield_outer,19.1,17.0,N,25.530614542593067,COL
1009,Coors Field,Colorado Rockies,rockies,COL,148.2167532795623,343.8102599233292,374.3977841564796,outfield_outer,17.5,17.0,N,23.32089512613105,COL
1010,Coors Field,Colorado Rockies,rockies,COL,136.79125350035184,353.36926863518084,378.92174264610384,outfield_outer,15.9,17.0,N,21.161703933425017,COL
1011,Coors Field,Colorado Rockies,rockies,COL,125.3516957954304,362.9114178746169,383.9501853920049,outfield_outer,14.3,17.0,N,19.055207522154276,COL
1012,Coors Field,Colorado Rockies,rockies,COL,113.94287255261912,372.4901382937289,389.52776708679403,outfield_outer,12.8,17.0,N,17.008609817294186,COL
1013,Coors Field,Colorado Rockies,rockies,COL,102.535576332928,382.07057723667117,395.59002819066205,outfield_outer,11.3,17.0,N,15.022394485972152,COL
1014,Coors Field,Colorado Rockies,rockies,COL,91.08950560173318,391.60486600899554,402.05928556954325,outfield_outer,9.8,17.0,N,13.094475684029387,COL
1015,Coors Field,Colorado Rockies,rockies,COL,79.63694263815076,401.13143621061255,408.96023247883267,outfield_outer,8.4,17.0,N,11.228968029659606,COL
1016,Coors Field,Colorado Rockies,rockies,COL,68.19617312157476,410.67212736868134,416.29594548343397,outfield_outer,7.1,17.0,N,9.428493410870221,COL
1017,Coors Field,Colorado Rockies,rockies,COL,56.022765159078645,419.0365768225447,422.7649499795669,outfield_outer,5.7,17.0,N,7.614958094373885,COL
1018,Coors Field,Colorado Rockies,rockies,COL,41.42632182311527,419.2076970307625,421.24960936436236,outfield_outer,4.2,17.0,N,5.643675122147563,COL
1019,Coors Field,Colorado Rockies,rockies,COL,26.587661598778137,417.8922169627608,418.7371595014494,outfield_outer,2.7,8.0,N,3.640437014409329,COL
1020,Coors Field,Colorado Rockies,rockies,COL,11.748610910421304,416.5812091931032,416.7468460721838,outfield_outer,1.2,8.0,N,1.6154531747302896,COL
1021,Coors Field,Colorado Rockies,rockies,COL,-3.092627532810463,415.29496852802305,415.30648349110606,outfield_outer,-0.3,8.0,N,-0.4266635604173474,COL
1022,Coors Field,Colorado Rockies,rockies,COL,-17.934571263201054,414.0169810627211,414.4052478609367,outfield_outer,-1.9,8.0,N,-2.4804132834409445,COL
1023,Coors Field,Colorado Rockies,rockies,COL,-32.77885783737631,412.7664093210047,414.065891115023,outfield_outer,-3.4,8.0,N,-4.540478749812688,COL
1024,Coors Field,Colorado Rockies,rockies,COL,-47.622425785814876,411.50742829282945,414.2538581327923,outfield_outer,-5.0,8.0,N,-6.601290383380248,COL
1025,Coors Field,Colorado Rockies,rockies,COL,-62.46366422904565,410.2211876277493,414.94955371423174,outfield_outer,-6.5,8.0,N,-8.657824749799662,COL
1026,Coors Field,Colorado Rockies,rockies,COL,-77.30490267227742,408.9349469626694,416.17765296148656,outfield_outer,-8.0,8.0,N,-10.704848662508423,COL
1027,Coors Field,Colorado Rockies,rockies,COL,-92.1452353643315,407.6384524824102,417.9232613083438,outfield_outer,-9.6,8.0,N,-12.737440159602356,COL
1028,Coors Field,Colorado Rockies,rockies,COL,-106.98432548184886,406.32789108183357,420.17615468969274,outfield_outer,-11.1,8.0,N,-14.750938821169134,COL
1029,Coors Field,Colorado Rockies,rockies,COL,-119.84999916402604,399.960093330586,417.5309552076685,outfield_outer,-12.5,8.0,N,-16.681102009587,COL
1030,Coors Field,Colorado Rockies,rockies,COL,-129.4677906973124,388.5846421041816,409.5850740777525,outfield_outer,-13.8,8.0,N,-18.42693011349975,COL
1031,Coors Field,Colorado Rockies,rockies,COL,-139.00109713535568,377.13775911415297,401.93804790598944,outfield_outer,-15.2,8.0,N,-20.23229739647419,COL
1032,Coors Field,Colorado Rockies,rockies,COL,-148.48846096792795,365.65275976597087,394.6527128566262,outfield_outer,-16.6,8.0,N,-22.101650747795304,COL
1033,Coors Field,Colorado Rockies,rockies,COL,-157.982212127786,354.1732139629347,387.81057855301407,outfield_outer,-18.0,8.0,N,-24.039699393840554,COL
1034,Coors Field,Colorado Rockies,rockies,COL,-167.58503518602285,342.784584134294,381.5573549788044,outfield_outer,-19.5,8.0,N,-26.053692367583604,COL
1035,Coors Field,Colorado Rockies,rockies,COL,-177.13258800400467,331.34951824907455,375.72391057382845,outfield_outer,-21.1,8.0,N,-28.128036821345,COL
1036,Coors Field,Colorado Rockies,rockies,COL,-186.58370372584298,319.83558102366055,370.2813489561629,outfield_outer,-22.7,8.0,N,-30.258167778254034,COL
1037,Coors Field,Colorado Rockies,rockies,COL,-196.14210772593233,308.4096722360799,365.4972672290964,outfield_outer,-24.3,8.0,N,-32.45550799567676,COL
1038,Coors Field,Colorado Rockies,rockies,COL,-205.69497975550755,296.97913010189023,361.25756519787114,outfield_outer,-26.0,8.0,N,-34.70741684840354,COL
1039,Coors Field,Colorado Rockies,rockies,COL,-215.2828965373997,285.578074017765,357.63327851477806,outfield_outer,-27.8,8.0,N,-37.01079653460996,COL
1040,Coors Field,Colorado Rockies,rockies,COL,-224.85833445279852,274.166448509279,354.5821654582725,outfield_outer,-29.5,8.0,N,-39.35698136116801,COL
1041,Coors Field,Colorado Rockies,rockies,COL,-234.34147166461545,262.67794174681046,352.01651441697805,outfield_outer,-31.3,8.0,N,-41.73693941239961,COL
1042,Coors Field,Colorado Rockies,rockies,COL,-243.79971083194977,251.1690539235791,350.0345592232403,outfield_outer,-33.1,8.0,N,-44.14701473555396,COL
1043,Coors Field,Colorado Rockies,rockies,COL,-253.20790070772784,239.6319392804548,348.62258576306573,outfield_outer,-34.9,8.0,N,-46.57789321199388,COL
1044,Kauffman Stadium,Kansas City Royals,royals,KC,245.942577599478,261.24039095098885,358.7956149961991,outfield_outer,32.5,9.0,NE,43.272350341005115,KC
1045,Kauffman Stadium,Kansas City Royals,royals,KC,240.9260345114745,275.483661886892,365.97349913898904,outfield_outer,30.9,9.0,NE,41.171530981496836,KC
1046,Kauffman Stadium,Kansas City Royals,royals,KC,232.68346420422964,288.06324665576994,370.2999170779599,outfield_outer,29.2,9.0,NE,38.9295893597106,KC
1047,Kauffman Stadium,Kansas City Royals,royals,KC,222.00529727470047,298.75592169277127,372.21156989610813,outfield_outer,27.5,9.0,NE,36.6160121766576,KC
1048,Kauffman Stadium,Kansas City Royals,royals,KC,211.36167877083147,309.4828575958746,374.77112802153334,outfield_outer,25.7,9.0,NE,34.33116812677896,KC
1049,Kauffman Stadium,Kansas City Royals,royals,KC,200.68976585670697,320.1817285532926,377.8792418471729,outfield_outer,24.1,9.0,NE,32.079467653607686,KC
1050,Kauffman Stadium,Kansas City Royals,royals,KC,190.0043216774517,330.8671727325483,381.54256413687125,outfield_outer,22.4,9.0,NE,29.867097967260218,KC
1051,Kauffman Stadium,Kansas City Royals,royals,KC,179.19956033575824,341.42964843343174,385.59912766227296,outfield_outer,20.8,9.0,NE,27.692762559408457,KC
1052,Kauffman Stadium,Kansas City Royals,royals,KC,167.69054519495538,351.22249204688444,389.20092223349775,outfield_outer,19.1,9.0,NE,25.52205825554325,KC
1053,Kauffman Stadium,Kansas City Royals,royals,KC,156.00895495301856,360.8068813269191,393.0908287385887,outfield_outer,17.5,9.0,NE,23.383128354554014,KC
1054,Kauffman Stadium,Kansas City Royals,royals,KC,143.72047807326007,369.57713757236047,396.53856865856807,outfield_outer,15.9,9.0,NE,21.24997165184229,KC
1055,Kauffman Stadium,Kansas City Royals,royals,KC,131.05295750072074,377.81665157986174,399.9003624413266,outfield_outer,14.3,9.0,NE,19.13008472798261,KC
1056,Kauffman Stadium,Kansas City Royals,royals,KC,118.12830399095262,385.6424527460898,403.32914296365817,outfield_outer,12.8,9.0,NE,17.030644223736303,KC
1057,Kauffman Stadium,Kansas City Royals,royals,KC,104.68749314872706,392.5250502347766,406.24547540074667,outfield_outer,11.2,9.0,NE,14.933344984300762,KC
1058,Kauffman Stadium,Kansas City Royals,royals,KC,90.8439422442768,398.5702975186738,408.79200567844475,outfield_outer,9.6,9.0,NE,12.839771593878075,KC
1059,Kauffman Stadium,Kansas City Royals,royals,KC,76.53219893602171,403.393987906035,410.5896819852115,outfield_outer,8.1,9.0,NE,10.74252241389461,KC
1060,Kauffman Stadium,Kansas City Royals,royals,KC,62.009200894066566,407.5639619111495,412.2541983342724,outfield_outer,6.5,9.0,NE,8.650975156669114,KC
1061,Kauffman Stadium,Kansas City Royals,royals,KC,47.25449391269367,410.80931510995356,413.51817442048895,outfield_outer,4.9,9.0,NE,6.561768727687755,KC
1062,Kauffman Stadium,Kansas City Royals,royals,KC,32.37167257761241,413.424069005398,414.68950555620796,outfield_outer,3.4,9.0,NE,4.4772030950600366,KC
1063,Kauffman Stadium,Kansas City Royals,royals,KC,17.348760063555137,414.9923316838705,415.3548059576997,outfield_outer,1.8,9.0,NE,2.393856941538707,KC
1064,Kauffman Stadium,Kansas City Royals,royals,KC,2.255283016441211,415.57913492000006,415.5852544091764,outfield_outer,0.2,9.0,NE,0.3109321885898754,KC
1065,Kauffman Stadium,Kansas City Royals,royals,KC,-12.840304150246626,414.95970630359005,415.1583207238325,outfield_outer,-1.3,9.0,NE,-1.7723662074160236,KC
1066,Kauffman Stadium,Kansas City Royals,royals,KC,-27.90998985727063,413.97551958381854,414.9152905696842,outfield_outer,-2.9,9.0,NE,-3.8570114908210402,KC
1067,Kauffman Stadium,Kansas City Royals,royals,KC,-42.86310153446861,411.8085999659221,414.03329392579894,outfield_outer,-4.5,9.0,NE,-5.942234555731649,KC
1068,Kauffman Stadium,Kansas City Royals,royals,KC,-57.694615429482106,408.9187969468838,412.9688258767756,outfield_outer,-6.0,9.0,NE,-8.030889112457265,KC
1069,Kauffman Stadium,Kansas City Royals,royals,KC,-72.2915711118607,405.03146101716237,411.43232209868773,outfield_outer,-7.6,9.0,NE,-10.119808294467195,KC
1070,Kauffman Stadium,Kansas City Royals,royals,KC,-86.57740890147295,400.12832187007496,409.38774003950726,outfield_outer,-9.2,9.0,NE,-12.209110969548654,KC
1071,Kauffman Stadium,Kansas City Royals,royals,KC,-100.6520179159052,394.62872205481864,407.2623932812395,outfield_outer,-10.7,9.0,NE,-14.308509204566894,KC
1072,Kauffman Stadium,Kansas City Royals,royals,KC,-114.30708579356528,388.1627680657984,404.64360167327527,outfield_outer,-12.3,9.0,NE,-16.40877091163593,KC
1073,Kauffman Stadium,Kansas City Royals,royals,KC,-127.4725983883521,380.75961360797317,401.5310034041844,outfield_outer,-13.9,9.0,NE,-18.509771932347295,KC
1074,Kauffman Stadium,Kansas City Royals,royals,KC,-139.97248330685034,372.2921454390198,397.7357635901941,outfield_outer,-15.5,9.0,NE,-20.604998070811202,KC
1075,Kauffman Stadium,Kansas City Royals,royals,KC,-151.89914685455346,363.0126437444432,393.51179186076655,outfield_outer,-17.0,9.0,NE,-22.706402967231625,KC
1076,Kauffman Stadium,Kansas City Royals,royals,KC,-163.60398950698288,353.4547533979602,389.4823848163275,outfield_outer,-18.6,9.0,NE,-24.838054463397864,KC
1077,Kauffman Stadium,Kansas City Royals,royals,KC,-175.2797649860156,343.8638972559863,385.9603293728882,outfield_outer,-20.3,9.0,NE,-27.009570804284085,KC
1078,Kauffman Stadium,Kansas City Royals,royals,KC,-186.5812483488568,333.83233199945454,382.4350770047275,outfield_outer,-21.9,9.0,NE,-29.201133104325855,KC
1079,Kauffman Stadium,Kansas City Royals,royals,KC,-197.73135249156377,323.6392761184362,379.26253282470236,outfield_outer,-23.6,9.0,NE,-31.423351654061904,KC
1080,Kauffman Stadium,Kansas City Royals,royals,KC,-208.4167966708198,312.9538319391803,376.00221017959797,outfield_outer,-25.2,9.0,NE,-33.662289144357786,KC
1081,Kauffman Stadium,Kansas City Royals,royals,KC,-219.02547337701097,302.19303990625497,373.2194948764161,outfield_outer,-27.0,9.0,NE,-35.934097615922624,KC
1082,Kauffman Stadium,Kansas City Royals,royals,KC,-229.68578233831525,291.4841725685386,371.10454250295766,outfield_outer,-28.7,9.0,NE,-38.237655712178984,KC
1083,Kauffman Stadium,Kansas City Royals,royals,KC,-238.70773476009182,279.4292625440367,367.50795283938896,outfield_outer,-30.4,9.0,NE,-40.506235569910835,KC
1084,Kauffman Stadium,Kansas City Royals,royals,KC,-244.49557910124963,265.53224653941976,360.95077524826934,outfield_outer,-32.0,9.0,NE,-42.63811034191081,KC
1085,Comerica Park,Detroit Tigers,tigers,DET,237.1249357565595,251.23050405799054,345.4634587431563,outfield_outer,32.5,8.0,SSE,43.34553927907057,DET
1086,Comerica Park,Detroit Tigers,tigers,DET,226.53966204234098,261.8956557904394,346.27958790573024,outfield_outer,30.6,8.0,SSE,40.85979539339985,DET
1087,Comerica Park,Detroit Tigers,tigers,DET,215.86973324423414,272.47610392726097,347.6247530632943,outfield_outer,28.8,8.0,SSE,38.38809506901399,DET
1088,Comerica Park,Detroit Tigers,tigers,DET,205.21980351127857,283.07722678567353,349.6396488927928,outfield_outer,27.0,8.0,SSE,35.94062781871198,DET
1089,Comerica Park,Detroit Tigers,tigers,DET,194.619931617493,293.727841415777,352.3534625990917,outfield_outer,25.1,8.0,SSE,33.52789430354654,DET
1090,Comerica Park,Detroit Tigers,tigers,DET,184.02099721158748,304.37983613883745,355.68358419057324,outfield_outer,23.4,8.0,SSE,31.156185774961607,DET
1091,Comerica Park,Detroit Tigers,tigers,DET,173.41350909921988,315.02330648794526,359.5996784880419,outfield_outer,21.6,8.0,SSE,28.831831548889454,DET
1092,Comerica Park,Detroit Tigers,tigers,DET,162.81710167419917,325.67793155206806,364.1092194625399,outfield_outer,19.9,8.0,SSE,26.561973892984888,DET
1093,Comerica Park,Detroit Tigers,tigers,DET,152.19533295112583,336.30730858887324,369.14228311370084,outfield_outer,18.3,8.0,SSE,24.349053413004643,DET
1094,Comerica Park,Detroit Tigers,tigers,DET,146.49381876842378,349.87553976987635,379.3063831081915,outfield_outer,17.0,11.0,SSE,22.719190338353197,DET
1095,Comerica Park,Detroit Tigers,tigers,DET,141.97189544124538,364.09242645374536,390.7931858363908,outfield_outer,16.0,11.0,SSE,21.302484761171527,DET
1096,Comerica Park,Detroit Tigers,tigers,DET,132.4022719407121,375.49976386415136,398.15880534919194,outfield_outer,14.6,11.0,SSE,19.422793513388743,DET
1097,Comerica Park,Detroit Tigers,tigers,DET,121.78516900515922,386.13379291484057,404.88385176543676,outfield_outer,13.1,11.0,SSE,17.505081558031733,DET
1098,Comerica Park,Detroit Tigers,tigers,DET,111.18448710671319,396.7841568708582,412.0675397515566,outfield_outer,11.7,11.0,SSE,15.6536172449823,DET
1099,Comerica Park,Detroit Tigers,tigers,DET,100.5498780221876,407.40067946383033,419.62553735189596,outfield_outer,10.4,11.0,SSE,13.8640019892614,DET
1100,Comerica Park,Detroit Tigers,tigers,DET,89.9033401953668,418.0052508601375,427.56403067251847,outfield_outer,9.1,11.0,SSE,12.138100211364895,DET
1101,Comerica Park,Detroit Tigers,tigers,DET,79.1559761168841,428.44086056572286,435.6916794676183,outfield_outer,7.9,11.0,SSE,10.46756507738658,DET
1102,Comerica Park,Detroit Tigers,tigers,DET,64.36073801013379,429.9626567680051,434.7530227752424,outfield_outer,6.4,8.0,SSE,8.513345476871702,DET
1103,Comerica Park,Detroit Tigers,tigers,DET,49.341637197819736,429.48339107783283,432.3084319939596,outfield_outer,4.9,8.0,SSE,6.5537509496715485,DET
1104,Comerica Park,Detroit Tigers,tigers,DET,34.320630524334504,429.0665695633303,430.43701838530575,outfield_outer,3.4,8.0,SSE,4.5732982899938035,DET
1105,Comerica Park,Detroit Tigers,tigers,DET,19.300806028601887,428.61707300110834,429.0514146129705,outfield_outer,1.9,8.0,SSE,2.578311138090905,DET
1106,Comerica Park,Detroit Tigers,tigers,DET,4.282251457443468,428.145370412891,428.1667851241341,outfield_outer,0.4,8.0,SSE,0.5730454449004627,DET
1107,Comerica Park,Detroit Tigers,tigers,DET,-10.737403172878293,427.69001839812137,427.8247814985503,outfield_outer,-1.1,8.0,SSE,-1.438141303389209,DET
1108,Comerica Park,Detroit Tigers,tigers,DET,-25.756769699468364,427.21954695221604,427.9952715666473,outfield_outer,-2.6,8.0,SSE,-3.4501465899799926,DET
1109,Comerica Park,Detroit Tigers,tigers,DET,-40.77499182846215,426.7232591232575,428.6669334522852,outfield_outer,-4.1,8.0,SSE,-5.458252512823345,DET
1110,Comerica Park,Detroit Tigers,tigers,DET,-55.79441153497361,426.27780322850754,429.9136912030788,outfield_outer,-5.6,8.0,SSE,-7.456908135169457,DET
1111,Comerica Park,Detroit Tigers,tigers,DET,-69.52460275539866,422.26852811050264,427.95371270840303,outfield_outer,-7.0,8.0,SSE,-9.349609592178997,DET
1112,Comerica Park,Detroit Tigers,tigers,DET,-80.25010269519088,411.74395572387937,419.4915542150243,outfield_outer,-8.3,8.0,SSE,-11.028850848994445,DET
1113,Comerica Park,Detroit Tigers,tigers,DET,-90.87441653711926,401.1171611767805,411.2823076324596,outfield_outer,-9.6,8.0,SSE,-12.765064393341726,DET
1114,Comerica Park,Detroit Tigers,tigers,DET,-101.57105655248519,390.5640234789934,403.5553691444185,outfield_outer,-10.9,8.0,SSE,-14.577570413599416,DET
1115,Comerica Park,Detroit Tigers,tigers,DET,-112.15736373514882,379.89942816754916,396.109643611525,outfield_outer,-12.3,8.0,SSE,-16.448133707563233,DET
1116,Comerica Park,Detroit Tigers,tigers,DET,-122.85680523449571,369.3487775964634,389.245827343632,outfield_outer,-13.8,8.0,SSE,-18.3987178279075,DET
1117,Comerica Park,Detroit Tigers,tigers,DET,-133.51487057155626,358.7562341784437,382.7953189703837,outfield_outer,-15.3,8.0,SSE,-20.41327465445025,DET
1118,Comerica Park,Detroit Tigers,tigers,DET,-144.17774631402438,348.16822856597565,376.8399367303851,outfield_outer,-16.9,8.0,SSE,-22.49462621859868,DET
1119,Comerica Park,Detroit Tigers,tigers,DET,-154.80332164825737,337.5426532317427,371.3476957570335,outfield_outer,-18.5,8.0,SSE,-24.63706802282488,DET
1120,Comerica Park,Detroit Tigers,tigers,DET,-165.42889698249033,326.9170778975097,366.38981396579493,outfield_outer,-20.1,8.0,SSE,-26.840646002034653,DET
1121,Comerica Park,Detroit Tigers,tigers,DET,-176.21700771661258,316.4581527534385,362.2129156348726,outfield_outer,-21.8,8.0,SSE,-29.11087196296862,DET
1122,Comerica Park,Detroit Tigers,tigers,DET,-186.82762457018083,305.8178308298192,358.37006983841763,outfield_outer,-23.6,8.0,SSE,-31.421237094868424,DET
1123,Comerica Park,Detroit Tigers,tigers,DET,-197.53725802906536,295.2786569377843,355.26110616365435,outfield_outer,-25.3,8.0,SSE,-33.78196450049275,DET
1124,Comerica Park,Detroit Tigers,tigers,DET,-208.229953403806,284.7206446708512,352.7400728529951,outfield_outer,-27.1,8.0,SSE,-36.17980691491118,DET
1125,Comerica Park,Detroit Tigers,tigers,DET,-218.8651493659753,274.10474326402476,350.76397176281887,outfield_outer,-29.0,8.0,SSE,-38.606409397798856,DET
1126,Comerica Park,Detroit Tigers,tigers,DET,-229.53343076696117,263.5222143520211,349.4703897280053,outfield_outer,-30.8,8.0,SSE,-41.056554852359646,DET
1127,Comerica Park,Detroit Tigers,tigers,DET,-240.27674369979314,253.01698250075506,348.9276529551126,outfield_outer,-32.6,8.0,SSE,-43.520557554637065,DET
1128,Comerica Park,Detroit Tigers,tigers,DET,-250.35108627821066,242.10006200921134,348.2644202693466,outfield_outer,-34.5,8.0,SSE,-45.95990158220525,DET
1129,Target Field,Minnesota Twins,twins,MIN,238.93554154000003,227.8547623,330.1635741777136,outfield_outer,34.8,23.0,E,46.359845451879835,MIN
1130,Target Field,Minnesota Twins,twins,MIN,229.48247684290456,238.77544561194452,331.17355058207306,outfield_outer,32.9,23.0,E,43.86306674633291,MIN
1131,Target Field,Minnesota Twins,twins,MIN,220.03165618782316,249.6980501920243,332.8108261376951,outfield_outer,31.0,23.0,E,41.386209801178346,MIN
1132,Target Field,Minnesota Twins,twins,MIN,208.7366465832483,258.4404275242283,332.2084318703031,outfield_outer,29.2,23.0,E,38.927047331091316,MIN
1133,Target Field,Minnesota Twins,twins,MIN,198.50833176431578,268.63848623756394,334.0242417368259,outfield_outer,27.3,23.0,E,36.46226152019893,MIN
1134,Target Field,Minnesota Twins,twins,MIN,188.3286881958676,278.8858797141317,336.51898713371503,outfield_outer,25.5,23.0,E,34.030741103196505,MIN
1135,Target Field,Minnesota Twins,twins,MIN,178.07851910425606,289.0624236745515,339.5129507794523,outfield_outer,23.7,23.0,E,31.635377769177502,MIN
1136,Target Field,Minnesota Twins,twins,MIN,167.80975808931245,299.2194939261915,343.0632892855773,outfield_outer,22.0,23.0,E,29.284795886510995,MIN
1137,Target Field,Minnesota Twins,twins,MIN,161.42000028000004,311.01257665676115,350.4072478261158,outfield_outer,20.6,23.0,E,27.429961750825715,MIN
1138,Target Field,Minnesota Twins,twins,MIN,157.83434148322448,324.1067722489054,360.4953247533828,outfield_outer,19.5,23.0,E,25.96527385399218,MIN
1139,Target Field,Minnesota Twins,twins,MIN,147.45659833298683,333.94797329174446,365.0543757546257,outfield_outer,17.9,23.0,E,23.824124426314672,MIN
1140,Target Field,Minnesota Twins,twins,MIN,135.4434693521009,341.9661998026915,367.8122009907064,outfield_outer,16.2,23.0,E,21.607165416623815,MIN
1141,Target Field,Minnesota Twins,twins,MIN,123.28900318450334,349.7659217703573,370.85897365184,outfield_outer,14.6,23.0,E,19.41704646258925,MIN
1142,Target Field,Minnesota Twins,twins,MIN,111.26560479960538,357.76986803141097,374.67227450484665,outfield_outer,13.0,23.0,E,17.27557345227488,MIN
1143,Target Field,Minnesota Twins,twins,MIN,99.21086401464615,365.7269716369019,378.9446045548503,outfield_outer,11.4,23.0,E,15.177390698604029,MIN
1144,Target Field,Minnesota Twins,twins,MIN,87.1484579483918,373.67231184249914,383.70020896593286,outfield_outer,9.8,23.0,E,13.127951366092931,MIN
1145,Target Field,Minnesota Twins,twins,MIN,75.06471328036616,381.5852263965052,388.8984394208027,outfield_outer,8.3,23.0,E,11.129011064883462,MIN
1146,Target Field,Minnesota Twins,twins,MIN,62.97169265190029,389.48413307237166,394.54191664585187,outfield_outer,6.9,23.0,E,9.184091865844168,MIN
1147,Target Field,Minnesota Twins,twins,MIN,50.93219145294975,397.4643713836383,400.7143803828241,outfield_outer,5.5,23.0,E,7.302245260270898,MIN
